Yard,Date of Detection,Time of Detection,Species Detected,Number of the Species Detected in the Photo,Sunset Time,Sunrise Time,Number of Bird Feeders,Are of Garden (m^2),Fence Type,Poultry Presence,Relative Abundance of Dogs,Relative Abundance of Predators,Forest Cover within 400m of camera (km^2),Open Land Cover within 400m of camera (km^2),Agricultural Land Cover within 400m of camera (km^2),Developed Land Cover within 400m of camera (km^2),Maximum Housing Unit Density within a 400m buffer (Houses/km^2)
14,7/20/2021,23:05:07,Gray Fox,1,20:31,6:16,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/20/2021,15:56:36,Groundhog,1,20:31,6:16,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/20/2021,18:45:56,Groundhog,1,20:31,6:16,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/20/2021,0:26:10,Raccoon,1,20:31,6:16,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/20/2021,18:13:45,White-tailed Deer,2,20:31,6:16,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/21/2021,17:56:39,Gray Fox,1,20:31,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/21/2021,11:10:51,Groundhog,1,20:31,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/21/2021,11:49:12,Groundhog,1,20:31,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/21/2021,12:28:40,Groundhog,1,20:31,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/21/2021,15:21:28,Groundhog,1,20:31,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/21/2021,17:20:03,Groundhog,1,20:31,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/21/2021,18:28:05,Groundhog,1,20:31,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/21/2021,23:18:15,Nine-banded Armadillo,1,20:31,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/21/2021,10:28:08,Person,1,20:31,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/21/2021,22:39:23,Raccoon,1,20:31,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/22/2021,6:47:27,Coyote,1,20:30,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/22/2021,6:05:20,Domestic Cat,1,20:30,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/22/2021,4:42:37,Gray Fox,1,20:30,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/22/2021,13:49:44,Groundhog,1,20:30,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/22/2021,14:46:24,Groundhog,1,20:30,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/22/2021,4:20:15,Nine-banded Armadillo,1,20:30,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/22/2021,15:16:46,Person,1,20:30,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/22/2021,22:18:16,Raccoon,1,20:30,6:17,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/24/2021,22:18:02,Raccoon,1,20:29,6:19,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/27/2021,12:58:08,Person,1,20:26,6:21,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/27/2021,22:40:41,45 Opossum,1,20:26,6:21,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/27/2021,9:07:10,White-tailed Deer,1,20:26,6:21,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/28/2021,10:58:14,Person,1,20:26,6:22,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,7/28/2021,0:31:10,45 Opossum,1,20:26,6:22,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,8/1/2021,2:46:35,Raccoon,1,20:22,6:25,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
14,8/2/2021,22:30:18,Raccoon,1,20:21,6:26,1,47.01,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54
15,2/8/2021,17:43:01,Groundhog,1,17:51,7:12,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/8/2021,23:46:00,Nine-banded Armadillo,1,17:51,7:12,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/9/2021,2:27:46,Nine-banded Armadillo,1,17:52,7:11,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/9/2021,6:10:52,Raccoon,1,17:52,7:11,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/10/2021,17:40:40,Groundhog,1,17:54,7:10,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/10/2021,3:49:27,White-tailed Deer,1,17:54,7:10,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/11/2021,7:57:35,Domestic Cat,1,17:55,7:09,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/11/2021,11:08:11,Domestic Cat,1,17:55,7:09,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/11/2021,18:49:43,Groundhog,1,17:55,7:09,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/11/2021,4:07:03,45 Opossum,1,17:55,7:09,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/11/2021,21:11:07,45 Opossum,1,17:55,7:09,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/12/2021,15:49:00,Bird,1,17:56,7:08,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/12/2021,0:28:06,Domestic Cat,1,17:56,7:08,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/12/2021,10:55:47,Domestic Cat,1,17:56,7:08,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/12/2021,14:40:54,Domestic Cat,1,17:56,7:08,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/12/2021,5:44:34,White-tailed Deer,1,17:56,7:08,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/13/2021,7:58:49,Bird,1,17:57,7:07,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/13/2021,8:08:29,Domestic Cat,1,17:57,7:07,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/13/2021,8:54:16,Domestic Cat,1,17:57,7:07,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/13/2021,18:17:54,Domestic Cat,1,17:57,7:07,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/13/2021,17:10:56,Groundhog,1,17:57,7:07,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/15/2021,9:54:10,Domestic Cat,1,17:59,7:05,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/15/2021,11:29:08,Domestic Cat,1,17:59,7:05,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/15/2021,15:56:43,Domestic Cat,1,17:59,7:05,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/15/2021,16:44:59,Domestic Cat,1,17:59,7:05,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/16/2021,8:06:15,Bird,1,18:00,7:04,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/16/2021,10:05:09,Bird,1,18:00,7:04,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/16/2021,12:43:28,Bird,1,18:00,7:04,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/17/2021,8:53:31,Bird,1,18:01,7:02,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/17/2021,11:33:53,Bird,1,18:01,7:02,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/17/2021,12:00:59,Domestic Cat,1,18:01,7:02,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/17/2021,13:08:34,Domestic Cat,1,18:01,7:02,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/17/2021,5:03:46,White-tailed Deer,1,18:01,7:02,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/18/2021,7:11:40,Bird,1,18:02,7:01,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/18/2021,13:19:38,Bird,1,18:02,7:01,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/18/2021,16:20:00,Bird,1,18:02,7:01,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/18/2021,8:17:37,Domestic Cat,1,18:02,7:01,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/18/2021,9:11:49,Domestic Cat,1,18:02,7:01,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/18/2021,15:34:31,Domestic Cat,1,18:02,7:01,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/18/2021,15:55:17,Domestic Cat,1,18:02,7:01,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/18/2021,19:47:05,Domestic Cat,1,18:02,7:01,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/18/2021,11:37:41,Gray Squirrel,1,18:02,7:01,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/19/2021,10:42:03,Domestic Cat,1,18:03,7:00,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/19/2021,10:56:16,Domestic Cat,1,18:03,7:00,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/19/2021,11:08:18,Domestic Cat,1,18:03,7:00,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/19/2021,16:07:50,Domestic Cat,1,18:03,7:00,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/19/2021,20:49:10,Domestic Cat,1,18:03,7:00,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/19/2021,18:19:47,Groundhog,1,18:03,7:00,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/19/2021,19:46:32,Groundhog,1,18:03,7:00,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/19/2021,17:01:14,Person,1,18:03,7:00,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/20/2021,2:17:54,Domestic Cat,1,18:04,6:59,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/20/2021,2:21:49,Domestic Cat,1,18:04,6:59,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/20/2021,9:39:41,Domestic Cat,1,18:04,6:59,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/20/2021,9:04:10,Person,1,18:04,6:59,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/20/2021,3:39:23,White-tailed Deer,1,18:04,6:59,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/20/2021,3:39:50,White-tailed Deer,2,18:04,6:59,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/20/2021,3:46:52,White-tailed Deer,1,18:04,6:59,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/21/2021,10:54:18,Domestic Cat,1,18:05,6:58,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/21/2021,12:02:38,Domestic Cat,1,18:05,6:58,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/21/2021,12:19:55,Domestic Cat,1,18:05,6:58,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/21/2021,16:06:22,Person,1,18:05,6:58,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/22/2021,11:10:58,Domestic Cat,1,18:06,6:56,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/22/2021,17:03:44,Domestic Cat,1,18:06,6:56,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/22/2021,18:20:04,Gray Squirrel,1,18:06,6:56,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/22/2021,18:35:21,Groundhog,1,18:06,6:56,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/22/2021,14:40:14,Person,1,18:06,6:56,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/23/2021,16:09:03,Gray Squirrel,1,18:07,6:55,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/24/2021,11:07:30,Bird,1,18:08,6:54,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/24/2021,11:14:42,Bird,1,18:08,6:54,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/25/2021,8:34:22,Domestic Cat,1,18:09,6:53,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/25/2021,11:13:47,Domestic Cat,1,18:09,6:53,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/26/2021,15:43:14,Bird,1,18:09,6:51,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/26/2021,12:25:24,Domestic Cat,1,18:09,6:51,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/26/2021,21:44:29,Domestic Cat,1,18:09,6:51,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/26/2021,23:08:28,Domestic Cat,1,18:09,6:51,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/26/2021,23:15:51,Domestic Cat,1,18:09,6:51,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/26/2021,1:07:05,45 Opossum,1,18:09,6:51,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/26/2021,3:55:58,45 Opossum,1,18:09,6:51,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/26/2021,22:46:44,45 Opossum,1,18:09,6:51,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/27/2021,8:19:35,Bird,1,18:10,6:50,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/27/2021,15:51:22,Groundhog,1,18:10,6:50,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/28/2021,16:19:55,Groundhog,1,18:11,6:49,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,2/28/2021,22:26:18,45 Opossum,1,18:11,6:49,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/1/2021,18:19:43,Gray Squirrel,1,18:12,6:48,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/1/2021,6:11:35,Groundhog,1,18:12,6:48,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/1/2021,6:25:49,Groundhog,1,18:12,6:48,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/1/2021,6:31:05,Groundhog,1,18:12,6:48,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/1/2021,6:45:43,Groundhog,1,18:12,6:48,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/1/2021,7:20:17,Groundhog,1,18:12,6:48,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/1/2021,18:10:11,Groundhog,1,18:12,6:48,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/2/2021,4:40:19,Domestic Cat,1,18:13,6:46,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/2/2021,17:16:03,Groundhog,1,18:13,6:46,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/2/2021,23:27:01,45 Opossum,1,18:13,6:46,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/2/2021,3:09:11,White-tailed Deer,1,18:13,6:46,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/3/2021,22:57:41,Domestic Cat,1,18:14,6:45,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/3/2021,23:10:43,Domestic Cat,1,18:14,6:45,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/3/2021,17:47:04,Groundhog,1,18:14,6:45,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/4/2021,12:09:33,Bird,1,18:15,6:43,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/4/2021,8:15:15,Domestic Cat,1,18:15,6:43,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/4/2021,3:10:22,White-tailed Deer,1,18:15,6:43,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/4/2021,3:32:23,White-tailed Deer,1,18:15,6:43,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/5/2021,13:50:40,Bird,1,18:16,6:42,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/5/2021,19:00:13,Bird,1,18:16,6:42,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/5/2021,14:30:36,Groundhog,1,18:16,6:42,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/5/2021,18:23:57,Groundhog,1,18:16,6:42,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/6/2021,7:44:55,Bird,1,18:17,6:41,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/6/2021,16:18:32,Bird,1,18:17,6:41,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/6/2021,7:39:05,Gray Squirrel,1,18:17,6:41,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/6/2021,14:51:25,Groundhog,1,18:17,6:41,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/6/2021,15:54:56,Groundhog,1,18:17,6:41,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/6/2021,0:33:26,45 Opossum,1,18:17,6:41,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/7/2021,9:19:15,Bird,1,18:18,6:39,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/7/2021,11:34:13,Bird,1,18:18,6:39,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/7/2021,17:52:47,Bird,1,18:18,6:39,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/7/2021,17:53:16,Bird,1,18:18,6:39,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/7/2021,12:10:32,Domestic Cat,1,18:18,6:39,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/7/2021,14:37:53,Groundhog,1,18:18,6:39,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/7/2021,15:45:30,Groundhog,1,18:18,6:39,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/7/2021,17:29:22,Groundhog,1,18:18,6:39,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/8/2021,6:59:28,Domestic Cat,1,18:19,6:38,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/8/2021,10:38:44,Groundhog,1,18:19,6:38,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/8/2021,11:06:09,Groundhog,1,18:19,6:38,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/8/2021,14:34:39,Groundhog,1,18:19,6:38,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/8/2021,15:01:35,Groundhog,1,18:19,6:38,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/8/2021,17:32:51,Groundhog,1,18:19,6:38,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/9/2021,14:17:23,Groundhog,1,18:19,6:37,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/9/2021,16:27:40,Groundhog,1,18:19,6:37,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/9/2021,1:02:04,White-tailed Deer,1,18:19,6:37,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/10/2021,6:38:19,Bird,1,18:20,6:35,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/10/2021,8:28:56,Bird,1,18:20,6:35,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/10/2021,20:36:24,Domestic Cat,1,18:20,6:35,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/10/2021,15:31:39,Groundhog,1,18:20,6:35,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/10/2021,18:01:38,Groundhog,1,18:20,6:35,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/11/2021,19:04:03,Bird,1,18:21,6:34,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/11/2021,12:25:57,Groundhog,1,18:21,6:34,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/11/2021,12:35:22,Groundhog,1,18:21,6:34,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/11/2021,12:45:33,Groundhog,1,18:21,6:34,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/11/2021,13:35:02,Groundhog,1,18:21,6:34,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/11/2021,18:33:45,Groundhog,1,18:21,6:34,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/12/2021,8:21:21,Bird,1,18:22,6:32,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/12/2021,11:47:41,Domestic Cat,1,18:22,6:32,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/12/2021,13:20:08,Domestic Cat,1,18:22,6:32,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/12/2021,15:12:38,Domestic Cat,1,18:22,6:32,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/12/2021,14:46:26,Groundhog,1,18:22,6:32,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/12/2021,0:45:17,Nine-banded Armadillo,1,18:22,6:32,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/12/2021,6:05:32,White-tailed Deer,1,18:22,6:32,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/13/2021,7:00:35,Bird,1,18:23,6:31,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/13/2021,18:15:28,Gray Squirrel,1,18:23,6:31,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/13/2021,13:06:17,Groundhog,1,18:23,6:31,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/13/2021,13:31:33,Groundhog,1,18:23,6:31,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/14/2021,12:32:41,Bird,1,19:24,7:29,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/14/2021,19:06:13,Bird,1,19:24,7:29,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/14/2021,8:44:23,Domestic Cat,1,19:24,7:29,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/14/2021,17:20:57,Domestic Cat,1,19:24,7:29,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/14/2021,7:40:44,Groundhog,1,19:24,7:29,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/14/2021,12:59:29,Groundhog,1,19:24,7:29,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/14/2021,17:11:07,Groundhog,1,19:24,7:29,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/15/2021,18:45:33,Bird,1,19:25,7:28,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/15/2021,12:37:05,Domestic Cat,1,19:25,7:28,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/15/2021,11:35:56,Groundhog,1,19:25,7:28,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/15/2021,1:07:18,Nine-banded Armadillo,1,19:25,7:28,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/15/2021,6:48:02,Raccoon,1,19:25,7:28,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/15/2021,22:57:33,45 Opossum,1,19:25,7:28,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/16/2021,11:06:47,Bird,1,19:26,7:26,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/16/2021,11:36:11,Bird,1,19:26,7:26,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/16/2021,12:49:57,Bird,1,19:26,7:26,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/16/2021,16:04:20,Bird,1,19:26,7:26,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/16/2021,16:43:48,Bird,1,19:26,7:26,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/16/2021,17:01:28,Bird,1,19:26,7:26,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
15,3/16/2021,17:11:15,Bird,1,19:26,7:26,1,65.4,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95
